business_id,city,state,postal_code,latitude,longitude,stars,review_count,is_open,Alcohol,Ambience,Parking,BusinessAcceptsCreditCards,GoodForkids,NoiseLevel,OutdoorSeating,RestaurantsDelivery,PriceRange,RestaurantsReservations,RestaurantsTableService
_GKMtL4zFOlNc0U3gljT0w,Phoenix,AZ,85028,33.583264,-111.978471,3.5,18,0,1,8,0,2,2,3,2,1,2,1,1
_gLBJhyp5vCr_iDWOaHoaA,Gilbert,AZ,85234,33.377778346,-111.7534865,2.5,6,1,1,0,0,2,2,3,1,1,1,1,1
_glMJT-AR1vNt-eatEdyeA,Gilbert,AZ,85234,33.377866745,-111.7402154,3.5,25,1,3,0,0,2,2,3,2,1,2,1,2
_gnSt_cqn5XMmLuAhTdC4A,Scottsdale,AZ,85260,33.6144195,-111.9094698,5,79,1,1,8,4,2,2,1,1,1,2,2,1
_gO1inMQhfXlK_S46SgGJA,Peoria,AZ,85345,33.5523053,-112.2707852,2,161,0,3,8,4,2,1,3,1,1,2,1,2
_GPRmLx7cdwDxBj5ORz0dQ,Stuttgart,BW,70569,48.7376,9.12767,3.5,5,1,2,0,0,1,2,3,2,1,2,1,2
_GV-hbZuyQaiLZjzv-ikIw,Fairview Park,OH,44126,41.44031,-81.867691,3,11,0,1,8,2,2,2,1,2,2,1,1,1
_GxeaxAMKoWiW2TiDiHyPA,Henderson,NV,89044,35.94171077,-115.1156285,3.5,19,1,1,0,0,2,2,3,1,1,2,1,1
_GxLAJO1TgU7UKY9cMad9Q,Charlotte,NC,28213,35.295133,-80.746474,2.5,29,1,3,0,4,2,1,3,2,1,2,1,2
_H0QP_8LUYqNeMmB-BRPMA,Mesa,AZ,85206,33.3922795,-111.7525453,2.5,4,0,1,0,4,2,2,3,1,2,2,1,2
_H4GXECi4nHfJTz4dsQV_w,Chandler,AZ,85248,33.2465822,-111.8425195,4.5,116,1,1,8,0,2,2,1,2,1,1,1,1
_HboH55t0MnGVaDxzuogdQ,Mesa,AZ,85209,33.3823625,-111.6004045,3.5,35,1,2,8,0,2,2,3,2,1,1,1,1
_HGz-BfLYJlShdz_eg3BOw,El Mirage,AZ,85335,33.5748903,-112.3260929,4.5,12,1,1,8,2,2,2,3,2,1,1,1,1
_hiUiAXU-GVHUuIP_yqGxg,Kannapolis,NC,28083,35.46507,-80.593739,2,9,0,3,0,4,2,2,4,1,1,2,2,2
_hJy4lG6iuWIE95UYHJyiw,Gastonia,NC,28054,35.232622,-81.167698,3.5,6,1,1,0,0,2,2,3,1,1,2,1,2
_hML_SleB40KkUrMHOZ_-Q,Las Vegas,NV,89119,36.093584908,-115.1758973,4,347,1,3,6,1,2,1,3,1,1,3,2,2
_HqZV2Y9VGPNFbSMNs84bQ,University Heights,OH,44118,41.501053178,-81.53958606,4.5,25,1,2,8,0,2,2,3,1,1,2,1,1
_HrCJz_uXDumBhdxCrug7Q,Las Vegas,NV,89103,36.0999899,-115.227134,3.5,17,0,1,0,0,2,2,3,1,1,2,1,2
_Hs8WZ6OgeRabJntqR5vUA,Peoria,AZ,85345,33.5658435,-112.2528289,1.5,9,1,1,0,0,2,2,3,1,1,2,1,2
_HU30V8E6vuENIDsb0r82A,Las Vegas,NV,89107,36.169300228,-115.2061913,4,4,0,1,0,0,2,2,3,1,1,1,1,1
_HVZ1V8IDa49MWdejx9BbA,Phoenix,AZ,85034,33.4352284,-111.9978273,2.5,26,1,1,0,0,2,2,3,1,1,1,1,1
_HW7sgUShin0aGouFMiUdA,Cleveland,OH,44118,41.500152,-81.565104,4,23,0,3,0,2,2,1,3,2,1,2,1,2
_HwyxfsmFIOlW3xhAOcFVA,Las Vegas,NV,89104,36.153227173,-115.1515801,4,7,1,1,0,0,2,2,3,1,1,2,1,2
_hyTrtBKh9YJxnV--ixJVQ,Rocky River,OH,44116,41.458158,-81.859832,2.5,3,1,1,0,0,2,2,3,1,1,2,1,2
_I_N5HrVTXwJLuuuFoUjhA,Las Vegas,NV,89117,36.1433,-115.25354,3.5,13,0,2,0,4,2,2,3,2,2,2,2,2
_I-z8EJ8rpXMmjTuCr5oqQ,Pittsburgh,PA,15227,40.378524109,-79.99083065,5,4,0,1,8,0,2,2,1,1,1,2,1,2
_IAxXD30S4ODGh92m8tLJw,Pittsburgh,PA,15206,40.459917895,-79.92472304,3.5,61,0,1,8,2,2,2,3,1,1,1,1,1
_IerC_aIpIW1TCqsn7Stdw,Chandler,AZ,85286,33.2778933,-111.8579072,1.5,12,1,1,0,0,2,2,3,1,1,1,1,2
_iKCtDTYEUasLkzmhCgv3w,Phoenix,AZ,85004,33.476644,-112.0736968,2.5,13,0,1,0,4,2,2,3,1,1,1,1,1
_ikylomPLdTgVtE0xWR_1Q,Phoenix,AZ,85014,33.5102487,-112.0652928,3.5,21,1,1,0,4,2,2,1,2,1,1,1,1
_imnJaX4EG_BaoXMCyxFig,Phoenix,AZ,85040,33.3919383,-112.072761,1,29,1,1,0,0,2,2,3,1,1,1,1,1
_in6pQUIS1Ec57MXTPn7KQ,Monroeville,PA,15146,40.435532,-79.788297,3,26,1,1,8,4,2,2,1,1,1,2,1,2
_INFdJRnEGeBD8zlg6egqQ,Scottsdale,AZ,85262,33.8269593,-111.8752144,5,5,1,1,0,0,2,2,3,1,1,2,1,2
_iOYo01cCu0V55CC2j2IxQ,Avondale,AZ,85323,33.430535,-112.345359,4,6,0,2,0,4,2,2,3,2,2,2,1,2
_IsmLuyEvcKzcBmbMHCCfg,Phoenix,AZ,85023,33.611388399,-112.0987488,2.5,9,1,1,0,0,2,2,1,2,1,1,1,1
_IsXInoow06L5C7fQgg9ww,Mesa,AZ,85210,33.4147164,-111.8520907,3,18,0,3,8,4,2,2,4,1,2,1,1,2
_iUlt5rm-15QoLw0MEEg5A,Pittsburgh,PA,15219,40.437105,-79.9964954,3.5,31,1,3,8,2,2,2,2,2,1,2,2,2
_iVzL7-3c7ilixsY4Ox_9w,Youngtown,AZ,85363,33.605249,-112.299112,1.5,17,1,1,8,0,2,2,1,1,1,1,1,1
_ixV2SWDy7w8jzEAHp85qA,Las Vegas,NV,89109,36.123559476,-115.1686692,3.5,357,0,3,6,1,2,1,3,1,1,2,2,2
_Izez54wm0TqZ4XHmj0z9Q,Avondale,AZ,85323,33.42145,-112.291575,3.5,5,1,1,0,0,2,2,3,2,1,1,1,2
_iZv63vOfUIlJoxhQtyUcg,Cleveland,OH,44130,41.3793253,-81.7857203,2,3,1,1,0,0,2,2,3,1,1,2,1,2
_IZyyv0dFfpIy_rI_-nwTQ,Mesa,AZ,85206,33.3857159,-111.6860775,4,280,1,3,6,4,2,2,3,2,1,2,2,2
_J_x_RaYTqAqAuCwgRhnRQ,Charlotte,NC,28212,35.172028,-80.746801,3,14,1,3,0,3,2,1,3,2,1,2,2,2
_j2EtQtgLuXGRBfbM5YwZA,Las Vegas,NV,89109,36.12008,-115.17106,3.5,851,1,2,8,1,2,2,3,1,1,2,1,2
_j750dvyAFCkd0OzPOV09Q,Las Vegas,NV,89109,36.1207056,-115.1717867,3,38,0,1,0,0,2,2,3,1,1,2,1,2
_JA3TLF5JJ95mthVwEdFuw,Charlotte,NC,28270,35.1408917,-80.7330153,2,43,1,1,8,4,2,2,3,1,1,1,1,2
_JbuDLG7SFEtiCVDT1M0CQ,Summerlin,NV,89135,36.1609889,-115.3335538,4,154,1,1,0,0,2,2,3,1,1,1,1,1
_jdEeATPzBYYBM0Y9W31Bg,Pittsburgh,PA,15222,40.4431975,-79.9979013,3.5,31,1,3,0,2,2,1,3,1,1,1,1,1
_jGyZz4v9dedx_LIdJHulw,Phoenix,AZ,85013,33.4805,-112.083,1.5,20,1,1,0,4,2,2,3,1,1,1,1,1
_JHc80efrQs66FcponywIQ,Hudson,OH,44236,41.2193653,-81.4393786,3,66,1,3,0,4,2,2,3,1,1,2,2,2
_JwfmRh0T8mEEx-A4FqMOw,Henderson,NV,89052,35.9904395,-115.1015688,4,85,1,3,8,4,2,2,3,2,1,2,2,2
_jz7C0ak_fRhEynaukOF-A,Scottsdale,AZ,85255,33.6406334,-111.9086326,4,21,0,3,1,0,2,1,1,2,1,3,2,2
_JZ7hXqOZ_MngjPWFgER0w,Phoenix,AZ,85004,33.463404711,-112.0740759,4,280,1,3,8,4,2,2,3,2,1,2,2,2
_k-GxjmoJYelsGHA5NIPiQ,Surprise,AZ,85374,33.63846,-112.3640582,3.5,147,1,3,8,4,2,2,3,1,1,2,1,2
_K2_Yf_ltfhuJ2JGCOs85g,Las Vegas,NV,89169,36.1137276,-115.1523206,2.5,91,1,1,8,1,2,2,3,1,1,2,1,2
_k3PJI3mSS3eIpV8FZ6Tqg,Tempe,AZ,85281,33.4229734,-111.9364826,3.5,23,0,3,8,2,2,2,3,1,2,2,2,2
_KaMPsrR7VMlQ-Dv2VArUA,Valley View,OH,44131,41.4144267,-81.6346282,5,15,1,1,0,0,2,2,3,2,1,1,1,1
_kB1BSKQ5lRzhvcmCY7E0Q,Las Vegas,NV,89108,36.2030945,-115.2244853,3.5,6,0,1,0,0,2,2,3,2,2,1,2,2
_kb6GT4qawjwq47OsQ52xw,Las Vegas,NV,89109,36.1163474,-115.1723373,2.5,368,1,2,8,1,2,2,3,1,1,2,1,2
_KCvY2g9mMgcBSrVjCS0FA,Las Vegas,NV,89183,36.01979,-115.15036,4,56,0,1,8,4,2,2,3,1,2,1,1,1
_Kd0kQ8RF70hJ1ykLqCRyQ,Las Vegas,NV,89123,36.015435333,-115.1194969,3.5,285,1,1,8,4,2,2,3,2,1,1,1,1
_KD8Fua-jFlEXHCwVTY-cQ,Cleveland,OH,44119,41.5862376,-81.549568,4,76,1,3,0,2,2,1,3,1,1,2,2,2
_kdpjoGrIzA64E6aXHA66w,Las Vegas,NV,89141,35.995577,-115.205172,4,335,1,3,8,4,2,2,3,2,2,2,2,2
_kereKyVKFrV2cPzSDKaGA,Concord,NC,28025,35.4151239,-80.5608399,3.5,12,1,1,0,0,2,2,3,1,1,1,1,2
_Kf5Jgc8vhqZz5SEapklww,North Olmsted,OH,44070,41.4037341,-81.9490956,3,17,1,3,8,4,2,2,1,1,1,2,2,2
_Kp1IPTi17wBywYOd30raA,Coraopolis,PA,15108,40.5072549,-80.2226253,2,4,1,2,0,0,2,2,1,1,2,2,1,2
_KsRqWzmz3VleuTn-kHsNQ,Kent,OH,44240,41.153345,-81.358414,4,4,1,1,0,0,2,2,3,1,1,1,1,2
_KuufwYUWh0dha08LoCVnA,Pittsburgh,PA,15210,40.40272,-79.989321,3,4,1,1,0,4,2,2,3,1,2,2,2,1
_KYN4kKRhP0ZNYnXpaKlwA,Charlotte,NC,28269,35.3352529,-80.7990185,3.5,14,1,1,0,0,2,2,3,1,1,1,1,2
_kzB_xsb9DHUPfXB0XfQGA,Charlotte,NC,28277,35.062252,-80.815427,3,175,1,3,8,4,2,2,3,2,1,2,2,2
_l1-rOo1wd0-rZ34ODOsdQ,Stuttgart,BW,70372,48.8044,9.21544,4.5,15,1,3,4,0,1,2,1,2,1,2,2,2
_laY6Ba-VWXCR6xg7LVtuQ,Pittsburgh,PA,15234,40.3762608,-80.0367425,3,44,1,3,0,2,2,2,4,1,2,2,1,2
_lD9Y_0OfzZjfz5s-FVwqQ,Phoenix,AZ,85032,33.602049985,-111.9836962,4.5,17,1,1,0,0,2,2,3,2,1,1,1,2
_LE7iJS_cjButuESEUGnHw,Parma,OH,44134,41.364731,-81.6845998,2.5,5,1,1,0,0,2,2,3,1,2,1,1,2
_likkCtISrdc6OnUO6wpCA,Phoenix,AZ,85016,33.5091982,-112.0438152,3,9,0,1,0,4,2,2,3,2,1,1,1,1
_ljTuSJrLGUe7m6ojcysjQ,Gilbert,AZ,85296,33.27941684,-111.7896356,3,67,1,3,8,4,2,2,3,1,1,2,1,2
_LL6zdQBWKIAbNKeg3uBFA,Mesa,AZ,85210,33.4075126,-111.8330978,3.5,36,1,3,8,4,2,2,2,1,1,2,1,2
_LLlDikUUfUgD80pQQCUFg,Northfield,OH,44067,41.314344,-81.5582003,3.5,5,1,1,0,0,2,2,3,1,2,2,1,2
_llPSi3SnutPx_54z8uNMw,Stuttgart,BW,70174,48.7788,9.17552,2.5,6,1,1,0,0,2,2,3,1,1,2,1,2
_LNVUUb8bTvOxfUNABf0xA,Phoenix,AZ,85044,33.3211875,-111.9795022,2.5,4,1,2,0,0,2,2,3,1,2,2,1,2
_ls-4oTpPixPOfxrwizrEA,Hudson,OH,44236,41.2410982,-81.4432992,4,135,1,3,8,2,2,2,2,2,1,2,1,2
_lx0ha2fTaZlbfE_8Y1PIQ,Mesa,AZ,85215,33.4528318,-111.696707,2.5,7,1,3,0,0,2,2,3,1,1,2,1,2
_M5ngf01IBY-v5LhluT-9w,Tempe,AZ,85282,33.4059958,-111.9258616,3,5,1,1,0,4,2,2,3,1,2,1,1,1
_MeGxn_23d51eOyk-0XuHg,Phoenix,AZ,85034,33.4364731,-112.0583729,3,20,1,1,0,4,1,2,3,2,1,1,1,1
_MFOesFi37QwBKtTspCarw,Phoenix,AZ,85051,33.5769471,-112.1266916,4.5,7,1,1,0,0,2,2,3,2,2,1,2,2
_mg5bYknpZgaWSfjQVmrJQ,Phoenix,AZ,85014,33.517006411,-112.0646513,4,221,1,3,8,4,2,2,3,2,2,2,2,2
_mHbHGa8ANH9mJjQ8gk2oQ,Chandler,AZ,85226,33.30547,-111.966489,4,71,1,3,8,4,2,1,3,2,1,2,1,2
_MHUEErH3KW_KvVSOjyYhg,Phoenix,AZ,85020,33.5382443,-112.057106,3.5,110,1,1,0,4,2,2,3,1,2,1,1,1
_MI20v3QRDrCVXgpzje-Ag,Phoenix,AZ,85027,33.691636,-112.099173,5,65,1,1,8,0,2,2,3,2,2,1,1,1
_mJG1LOO47P0OQOJTNKQxA,North Royalton,OH,44133,41.311528,-81.725577,4,40,1,1,8,4,2,2,1,1,1,1,1,1
_MNNGWXqkXCPiKQxCHsiuQ,Charlotte,NC,28204,35.213685,-80.844951,3.5,23,1,1,0,4,2,2,3,1,1,1,1,2
_mqUzNXs_sJ1EJYgYZYszg,Phoenix,AZ,85008,33.454328,-111.9866783,4.5,67,1,1,8,4,2,2,3,2,2,1,1,1
_Mt217a3ia0TDuNRDFY6Tw,Phoenix,AZ,85015,33.519608,-112.0935558,2,4,1,1,0,0,2,2,3,1,1,2,1,2
_MVSmAYSl4RkgXBg5e8JaQ,Scottsdale,AZ,85251,33.5025931,-111.9329992,3.5,225,1,1,8,4,2,2,3,1,1,2,1,2
_MW_OR1UgzWoxzbhcOsIHA,Brook Park,OH,44142,41.3943528,-81.8238199,3,17,1,3,8,4,2,2,1,2,2,2,2,2
_myTPlWa8QRN5eavs-hNPg,Mesa,AZ,85215,33.4668525,-111.6825913,3.5,139,1,3,8,4,2,2,3,2,1,2,2,2
_MzJncLDDFC7-0QLt1KQcg,Tempe,AZ,85281,33.4221531,-111.9444913,2.5,32,1,3,8,0,2,2,1,2,1,2,2,2
_n3w5BK4-k7iXCWifCjUZg,Scottsdale,AZ,85251,33.5008947,-111.9203705,3.5,212,0,3,8,2,2,1,2,2,1,2,1,2
_n5AlOfsTd0gKHAgCVsWAw,Independence,OH,44131,41.395018044,-81.64176238,3,25,1,1,8,4,2,2,3,2,1,1,1,1
_n5wggIEfBzCUepjgvHXAQ,Champaign,IL,61820,40.1108681,-88.2283044,3,40,1,1,8,2,2,2,3,1,1,2,1,1
_nB8HNT2IDRhlAoY9TPYew,Tempe,AZ,85282,33.378439913,-111.9289998,3.5,112,1,2,8,4,2,2,3,1,1,2,1,2
_nbIgkvf81AH2F6JWmbQvw,Painesville,OH,44077,41.737458068,-81.27746854,5,9,1,1,0,0,2,2,3,1,1,1,1,2
_ng1XrWNbJZgAsqZlyb7cg,Las Vegas,NV,89102,36.1440399,-115.1627872,2,7,1,1,0,0,2,2,1,1,2,1,1,1
_nmOWqgx_KdLrj5pehDQmg,Phoenix,AZ,85008,33.467014,-111.995926,4.5,23,0,1,8,4,2,2,1,1,1,2,2,2
_NQxJx-69on26wDXaaEDlQ,Tempe,AZ,85284,33.334785676,-111.9126933,2,4,0,1,0,0,2,2,3,1,1,1,1,1
_NtZzLahKjnS_rWGYsfuDw,Henderson,NV,89012,36.013061,-114.992597,3.5,24,0,1,8,4,2,2,3,2,1,1,1,2
_NzimzgKxXdfnCv9skj71A,Lakewood,OH,44107,41.4844594,-81.82318,2.5,17,1,1,8,4,2,2,1,2,2,2,1,1
_O2_jwNT_3FDaSRZ50jvrw,Phoenix,AZ,85028,33.5817549,-112.0084514,4.5,45,1,1,8,4,2,2,3,1,1,1,1,2
_OAtYMzu_oOf2-HGVhrHVQ,Glendale,AZ,85310,33.7106901,-112.2022413,3.5,57,1,2,8,4,2,2,3,1,2,2,1,2
_Oe8NDjmeYkkHFs7f8CekA,Pittsburgh,PA,15213,40.445210246,-79.95570532,4,17,1,1,0,0,1,1,3,1,1,1,1,1
_OgiLzwewW-0Y9_7SIirMQ,Gastonia,NC,28054,35.2322514,-81.1676544,3.5,7,1,1,0,0,2,2,3,1,1,1,1,1
_OimUEl0DzPg6GtJXYeoJw,Beachwood,OH,44122,41.4555013,-81.4979221,3.5,45,1,1,8,4,2,2,3,2,1,1,1,1
_oKvRJPi7rQViDeCwXF8qw,Phoenix,AZ,85008,33.701823281,-112.163535,5,14,0,1,0,0,2,2,3,2,1,1,1,1
_olByA0m1rBsmByHd8QGtQ,Kent,OH,44240,41.15316,-81.3905917,3.5,66,1,3,1,4,2,1,3,2,1,2,2,2
_omjGkkkddnKVWG3Uua9Kw,Middleton,WI,53562,43.0902166,-89.522219,3,32,1,1,8,0,2,2,2,2,1,2,1,1
_OoQ31fIoy3dK96rP6vtFQ,Chandler,AZ,85233,33.276379756,-111.7915398,3.5,89,1,2,8,4,2,2,3,2,1,1,1,2
_OtUeybIKTx2jhLVYV66wA,Charlotte,NC,28216,35.346468,-80.852589,3.5,15,1,1,0,0,2,2,3,2,1,1,1,1
_oucYTswnckrgRuCzW3oVw,Kent,OH,44240,41.1535667,-81.3568781,4.5,101,1,2,6,1,2,2,3,2,2,1,1,1
_P_Hznxd1vF-agFXTS8KGw,Pittsburgh,PA,15235,40.477684,-79.786857,3.5,17,1,3,0,0,2,2,3,1,1,2,2,2
_P-N2rDIJ2kHTPstjUWByQ,Elyria,OH,44035,41.3676199,-82.1011284,4.5,16,1,1,0,0,2,2,1,1,1,2,1,2
_p5oMYHQ4QIOqId1rehUzg,Las Vegas,NV,89104,36.1566045,-115.0621835,2.5,13,1,1,8,0,2,2,3,1,1,1,1,1
_P7OjSDvuywYpcp8m_7O9w,Chandler,AZ,85225,33.301978788,-111.8416324,4,112,1,3,6,2,2,2,1,2,1,2,2,2
_paJE9yQfSvo25BKBQrKZA,Las Vegas,NV,89123,36.0138196,-115.1536847,3,49,1,1,8,4,2,2,3,1,1,1,1,1
_PcRyvbZmVQvlS5uORDGVA,Charlotte,NC,28202,35.226340019,-80.8428175,3,84,1,2,8,1,2,2,4,2,1,1,1,2
_pgnoLXisYoa0okcTnOs8Q,Glendale,AZ,85301,33.5227793,-112.2025633,2,3,1,1,0,0,2,2,3,1,2,2,1,1
_PHjKNw3rv_CEU7GvuA6-Q,Phoenix,AZ,85003,33.480109805,-111.9951255,5,3,0,1,0,0,2,2,3,2,1,1,1,2
_pJU90C24bdOq19qNvTp7A,Mesa,AZ,85201,33.435647886,-111.8641907,4,51,0,1,8,4,2,2,3,2,1,1,1,1
_PKa6Dj06Q2AHKGkpJ7GnA,Pittsburgh,PA,15219,40.438672,-79.98757,4.5,18,1,1,0,0,2,2,3,2,1,2,1,1
_PQ1cKw_ZtKrXNxCMgIeYA,Las Vegas,NV,89113,36.071411,-115.278723,3.5,102,0,3,8,4,2,2,3,2,1,2,1,2
_pQXP4FwM8oPweUA8HLbcQ,Gilbert,AZ,85234,33.377711,-111.7534461,3.5,58,0,2,0,0,2,2,3,1,2,1,1,2
_PSBh1_5sjqd0eOJfCpbwA,Charlotte,NC,28202,35.2277289,-80.837321,3,27,0,3,0,4,2,2,4,2,1,1,1,2
_PUGXxBeY2Z9OOosFS056w,Cleveland,OH,44106,41.508932,-81.597883,3.5,18,1,3,8,0,2,1,2,2,1,2,2,2
_PY0kXAIO4TzSOhDApgb6Q,Glendale,AZ,85308,33.6408201,-112.1348263,3.5,15,0,1,0,4,2,2,1,1,1,1,1,1
_q5KRey0wfvf1Z7yTjGMuQ,Charlotte,NC,28277,35.05531514,-80.83507755,4.5,11,0,1,0,4,2,2,3,1,1,1,1,2
_Q9xk_OvOw_C3Fi7ETNzTQ,Olmsted Township,OH,44138,41.3723285,-81.9437094,2.5,3,1,1,0,0,2,2,3,1,1,1,1,2
_qA2HPqgLiBc-M4wRyml0g,Chandler,AZ,85224,33.3325253,-111.8603024,4.5,142,1,2,8,4,2,2,3,1,1,2,2,2
_QdQCwjqkIp_GwUJ-AUb8g,Stuttgart,BW,70176,48.777,9.16412,3.5,3,0,1,0,0,1,2,3,1,1,1,1,2
_qKen2vDGWw11k71ibJ1Yw,Scottsdale,AZ,85255,33.627188,-111.8549846,3.5,75,1,3,8,4,2,2,3,2,1,2,2,2
_QkGfsQaQbuyUf-hy_2muw,Pittsburgh,PA,15206,40.4598168,-79.9246771,4,11,1,1,0,0,2,2,3,1,2,1,1,2
_QkQMs5ZsM0jS5er75yrCg,Mesa,AZ,85203,33.452505349,-111.7895056,4,124,1,1,8,4,2,2,3,2,1,1,1,1
_QL-D_zQ-RSdlsMZF3TLyg,Cleveland Heights,OH,44106,41.5082566,-81.5807158,2.5,28,1,2,4,2,2,2,3,1,1,1,1,1
_QmUKLiLynDktbtwV_vQXw,Scottsdale,AZ,85257,33.466241318,-111.8951585,4,38,1,3,0,4,2,1,3,2,1,1,1,2
_qnCU43PPnayt6EWhmc4dA,Matthews,NC,28104,35.068873494,-80.70077598,4.5,6,0,1,0,0,2,2,3,2,1,1,1,2
_qoXWEB5qb0Me1CCMLWlmg,Euclid,OH,44123,41.609539,-81.527892,4,64,1,3,8,4,2,1,3,2,1,2,2,2
_qu6EHzJVXHRhA4-2mGFrg,Scottsdale,AZ,85255,33.640437643,-111.9244784,4.5,21,1,2,0,0,2,1,1,2,1,1,2,2
_Qund-w4OI9StNm8P-rk1w,Pittsburgh,PA,15222,40.437987172,-80.00210519,4.5,36,0,3,8,1,2,1,3,2,2,1,2,2
_QvGAqMmrUIlxpby2Ul5Dg,Las Vegas,NV,89129,36.219146056,-115.2517567,3.5,205,1,3,8,4,2,2,3,1,1,2,2,2
_QySOnv3RBmL7GrbJ6beSw,Cleveland,OH,44111,41.4582548,-81.7809899,4.5,19,0,1,0,2,1,2,3,1,1,1,1,2
_r-OvLO5wqncmsBCg3i0qw,Gilbert,AZ,85234,33.356542,-111.790019,4,201,1,3,8,4,2,2,3,2,1,2,1,2
_R-rjgz4Kwi4f3u0clFeKg,Las Vegas,NV,89109,36.135460424,-115.1521461,2,101,1,3,8,0,2,2,3,1,1,2,2,2
_R1jBQQieKpNGMBqmrLRyA,Pittsburgh,PA,15222,40.4410376,-80.002765,3.5,382,1,3,6,2,2,1,3,2,1,2,2,2
_R2r4SlngDt9X2K1UZyWXw,Gilbert,AZ,85296,33.307434,-111.742122,3,77,0,1,0,4,2,2,3,2,1,2,1,1
_R76PYZqTRvw840SP6s5GA,Las Vegas,NV,89123,36.0345123,-115.120111,4,41,1,1,8,4,2,2,1,2,2,1,1,1
_rA40C78qQgsFv8wFOQqgA,Phoenix,AZ,85023,33.626933,-112.100731,4,39,0,1,8,4,1,2,3,1,1,1,1,2
_reykENmCBh03iczpFAufg,Mesa,AZ,85206,33.381007469,-111.6866506,4,156,1,3,8,4,2,2,3,2,1,2,2,2
_rFhH-eSg6heHC9m0t-cBg,Cleveland,OH,44129,41.4184626,-81.7269014,4,12,1,3,0,4,2,1,3,2,1,1,1,2
_RiwESa2w64ls6y_5tE4CA,Las Vegas,NV,89147,36.1141241,-115.3087109,4.5,46,1,1,6,0,2,2,1,2,1,1,1,1
_rKz-rQPzUAIZWlUHCKgow,Pittsburgh,PA,15213,40.441139,-79.957151,2,7,1,1,0,0,2,2,3,1,1,1,1,1
_ru4II-k7cieGsYyUhTjqw,Surprise,AZ,85374,33.6391129,-112.3578292,5,3,1,1,0,0,2,2,3,1,1,2,1,2
_ruizXa-KyFO5mNA0p3nBA,Gastonia,NC,28052,35.2624954,-81.1835868,4.5,102,1,3,3,2,2,2,1,1,1,2,2,2
_Rw3EkxvI_tJIVbnT5jT2A,Cleveland,OH,44111,41.4586806,-81.7794623,3.5,41,1,1,8,4,2,2,3,1,1,2,2,2
_RxbfEugCvI93ByH2Bg_oA,Las Vegas,NV,89117,36.1430817,-115.2536257,3.5,45,0,2,8,4,2,2,1,1,2,1,2,2
_rxm3RZlb0reZDzCkKltow,Phoenix,AZ,85073,33.6834408,-111.9660359,3.5,25,0,3,0,4,2,2,3,2,1,3,2,2
_rXRnGcU3RFtsehmdL0ucw,Mesa,AZ,85201,33.4234158,-111.8240737,4,123,1,3,8,4,2,2,3,2,1,2,2,2
_RYkQNjV_D6xOzRp3RwVOQ,Phoenix,AZ,85035,33.4667388,-112.1676335,2,7,1,1,0,0,2,2,3,1,2,2,1,1
_S1vq2OmS5YL5pdb-EF8vw,Mesa,AZ,85210,33.3988056,-111.8575447,2.5,10,0,1,0,0,2,2,2,1,1,2,1,1
_S3eZSakBRolTK-QkW7K0w,Esslingen am Neckar,BW,73734,48.7198,9.31079,4,6,1,2,0,4,2,2,3,2,1,3,2,2
_S9OHdBiBjC4VOMwHmloJg,Kornwestheim,BW,70806,48.8623,9.18155,4.5,7,0,1,0,0,1,2,3,2,1,2,1,2
_S9wayPpSGUthFzBJ-IVYQ,Phoenix,AZ,85014,33.484011,-112.048027,2.5,7,0,1,0,0,2,2,4,2,1,1,1,2
_sf5MgDqH9P5OnK3tsHfkg,Charlotte,NC,28273,35.13005,-80.937648,3.5,15,1,1,8,4,2,2,3,1,1,1,1,2
_Sh-91Y5Wqas5ItCs1Z2IQ,Gilbert,AZ,85233,33.350846,-111.823666,2.5,11,1,1,0,0,2,2,4,2,1,1,1,1
_sh6mIBWZis66mAjkjN8Qg,Las Vegas,NV,89134,36.1909406,-115.3072017,3.5,209,1,2,8,4,2,2,3,2,1,2,1,1
_sOni_t0FvAQuUDBEGe3Gg,Phoenix,AZ,85003,33.4503778,-112.0740091,3.5,248,1,3,8,2,2,1,3,2,1,2,2,2
_sS2RlnyS_rJdQgs-eVPUg,Henderson,NV,89015,36.034096,-115.008803,2.5,10,0,1,0,0,2,2,3,1,1,2,1,2
_Sx9XCDistFkOTq4ZHm09A,Pittsburgh,PA,15238,40.4897501,-79.8737448,4,25,1,3,0,4,2,1,3,1,1,2,2,2
_T2Aa3Vf5t68PqqxvzoX0Q,Murrysville,PA,15668,40.42496,-79.66994,3,38,1,3,8,4,2,2,3,2,1,2,2,2
_T7dW14jVFrGO8SWm-lm-w,Stuttgart,BW,70182,48.7738,9.18203,3,15,1,1,0,0,1,2,3,2,1,2,2,1
_t7g5RusswFMlAe01aoj4Q,Las Vegas,NV,89104,36.143672,-115.1409598,1.5,3,0,1,0,0,2,2,3,1,1,2,1,2
_t8B7bb-Q7kmn50kvGEKzw,Henderson,NV,89104,36.0616966,-115.045536,3.5,310,1,3,8,4,2,2,3,2,1,2,2,2
_ta7UaBqMTcF25JZy_5YHQ,Macedonia,OH,44056,41.3083551,-81.516622,2.5,13,1,3,0,4,2,2,1,1,1,4,2,2
_THIu8AX6CyBmP_3p1ILfQ,Tallmadge,OH,44278,41.1019916,-81.4452452,2,10,0,3,0,4,2,1,2,2,1,1,1,2
